loan_id,gender,married,dependents,self_employed,income,loan_amount,term,credit_history,property_area,status,income_num,loan_amount_num,status_int
ID1827,female,yes,1,no,"$5,631.35","$19,173.14",120,1,urban,Y,5631.35,19173.14,1
ID1828,female,no,0,no,"$5,334.25","$23,887.87",360,1,urban,Y,5334.25,23887.87,1
ID1829,male,yes,2,yes,"$5,933.62","$20,097.30",48,1,urban,Y,5933.62,20097.3,1
ID1830,male,yes,0,no,"$7,031.58","$17,484.53",36,1,rural,Y,7031.58,17484.53,1
ID1831,male,yes,0,no,"$10,673.22","$68,451.12",60,1,urban,Y,10673.22,68451.12,1
ID1832,male,yes,0,no,"$6,654.56","$11,481.08",36,1,urban,Y,6654.56,11481.08,1
ID1833,male,yes,1,no,"$9,208.39","$31,790.33",36,1,urban,Y,9208.39,31790.33,1
ID1834,female,no,1,no,"$10,121.29","$44,835.07",180,1,urban,Y,10121.29,44835.07,1
ID1835,male,yes,0,no,"$7,608.78","$7,559.89",60,1,urban,Y,7608.78,7559.89,1
ID1836,female,yes,0,yes,"$4,769.91","$17,531.71",48,1,rural,Y,4769.91,17531.71,1
ID1837,male,no,2,no,"$5,474.38","$31,569.25",120,1,urban,Y,5474.38,31569.25,1
ID1838,male,no,0,no,"$3,564.29","$12,343.57",180,1,urban,Y,3564.29,12343.57,1
ID1839,male,yes,4,no,"$11,989.36","$53,242.04",240,1,rural,Y,11989.36,53242.04,1
ID1840,female,yes,2,no,"$5,891.69","$27,837.63",48,1,urban,Y,5891.69,27837.63,1
ID1841,male,no,1,no,"$5,181.27","$21,461.54",60,1,urban,Y,5181.27,21461.54,1
ID1842,male,no,3,no,"$10,763.89","$27,143.72",120,0,urban,N,10763.89,27143.72,0
ID1843,male,no,1,no,"$3,660.07","$18,277.01",48,1,rural,Y,3660.07,18277.01,1
ID1844,male,no,0,no,"$4,591.91","$19,326.72",120,1,rural,Y,4591.91,19326.72,1
ID1845,female,yes,0,no,"$6,403.56","$36,919.42",24,1,rural,Y,6403.56,36919.42,1
ID1846,male,yes,3,no,"$13,406.09","$80,903.59",48,0,rural,N,13406.09,80903.59,0
ID1847,female,no,1,yes,"$9,220.68","$56,880.76",180,1,urban,Y,9220.68,56880.76,1
ID1848,female,yes,4,no,"$5,140.65","$9,634.53",36,1,urban,Y,5140.65,9634.53,1
ID1849,female,yes,1,no,"$4,579.56","$6,255.14",60,1,urban,Y,4579.56,6255.14,1
ID1850,female,no,2,no,"$5,330.53","$21,914.07",120,1,rural,Y,5330.53,21914.07,1
ID1851,male,yes,1,yes,"$4,609.67","$20,063.15",48,0,urban,N,4609.67,20063.15,0
ID1852,male,no,3,no,"$2,538.84","$15,779.93",240,1,rural,Y,2538.84,15779.93,1
ID1853,male,yes,2,yes,"$4,644.07","$24,488.70",48,0,urban,N,4644.07,24488.7,0
ID1854,female,no,3,no,"$6,687.54","$27,218.55",24,1,rural,Y,6687.54,27218.55,1
ID1855,male,yes,0,no,"$2,002.00","$2,164.04",360,1,urban,Y,2002.0,2164.04,1
ID1856,female,no,1,no,"$5,740.25","$28,025.56",180,1,urban,Y,5740.25,28025.56,1
ID1857,male,yes,1,no,"$3,614.77","$8,200.71",24,1,rural,Y,3614.77,8200.71,1
ID1858,male,no,3,no,"$3,869.27","$11,345.18",24,0,urban,N,3869.27,11345.18,0
ID1859,male,yes,1,no,"$3,604.47","$18,406.69",60,1,urban,Y,3604.47,18406.69,1
ID1860,female,yes,2,no,"$7,066.95","$34,595.78",48,1,rural,Y,7066.95,34595.78,1
ID1861,male,no,2,no,"$2,456.51","$7,517.62",48,1,urban,Y,2456.51,7517.62,1
ID1862,male,no,2,no,"$5,495.20","$17,182.16",48,1,urban,Y,5495.2,17182.16,1
ID1863,male,yes,1,no,"$3,584.19","$9,609.33",24,1,rural,Y,3584.19,9609.33,1
ID1864,male,yes,1,no,"$9,877.64","$28,476.51",180,0,rural,N,9877.64,28476.51,0
ID1865,male,yes,2,no,"$4,034.26","$23,406.84",120,1,urban,Y,4034.26,23406.84,1
ID1866,male,yes,1,no,"$3,590.07","$10,280.83",60,1,urban,Y,3590.07,10280.83,1
ID1867,female,yes,2,no,"$2,808.62","$6,886.40",48,1,rural,Y,2808.62,6886.4,1
ID1868,male,yes,1,no,"$8,784.22","$23,990.67",120,0,urban,N,8784.22,23990.67,0
ID1869,male,no,0,no,"$2,694.64","$4,326.18",24,1,urban,Y,2694.64,4326.18,1
ID1870,female,no,1,yes,"$6,877.71","$32,917.48",48,1,rural,Y,6877.71,32917.48,1
ID1871,male,no,1,no,"$5,561.75","$16,988.19",48,1,urban,Y,5561.75,16988.19,1
ID1872,male,no,3,yes,"$4,434.94","$16,030.82",120,0,urban,N,4434.94,16030.82,0
ID1873,female,yes,0,no,"$8,527.05","$45,740.18",60,1,rural,Y,8527.05,45740.18,1
ID1874,female,yes,0,no,"$8,485.33","$35,637.00",60,1,urban,Y,8485.33,35637.0,1
ID1875,male,no,3,no,"$5,688.87","$32,284.87",48,1,urban,Y,5688.87,32284.87,1
ID1876,male,yes,2,no,"$3,719.39","$22,035.46",120,1,urban,Y,3719.39,22035.46,1
ID1877,male,yes,3,no,"$4,755.40","$7,925.28",180,1,urban,Y,4755.4,7925.28,1
ID1878,female,yes,1,yes,"$4,703.40","$30,598.05",60,1,urban,Y,4703.4,30598.05,1
ID1879,female,no,3,no,"$3,649.68","$18,794.76",360,1,urban,Y,3649.68,18794.76,1
ID1880,male,yes,2,no,"$4,556.91","$22,673.29",60,0,urban,N,4556.91,22673.29,0
ID1881,female,no,1,no,"$7,319.06","$23,904.46",60,1,rural,Y,7319.06,23904.46,1
ID1882,female,yes,1,yes,"$6,167.93","$19,118.56",120,0,urban,N,6167.93,19118.56,0
ID1883,male,yes,4,yes,"$8,906.90","$50,952.15",120,1,urban,Y,8906.9,50952.15,1
ID1884,male,yes,0,yes,"$5,694.59","$8,661.42",120,1,rural,Y,5694.59,8661.42,1
ID1885,male,yes,1,no,"$3,878.05","$20,233.49",180,0,urban,N,3878.05,20233.49,0
ID1886,female,no,1,no,"$12,183.54","$47,489.52",120,0,urban,N,12183.54,47489.52,0
ID1887,male,yes,2,no,"$3,478.52","$18,903.44",24,1,urban,Y,3478.52,18903.44,1
ID1888,male,yes,0,no,"$6,943.15","$23,636.22",240,0,urban,N,6943.15,23636.22,0
ID1889,female,yes,3,no,"$3,509.08","$16,695.08",360,1,rural,Y,3509.08,16695.08,1
ID1890,male,no,2,no,"$2,584.12","$5,076.68",36,0,urban,N,2584.12,5076.68,0
ID1891,male,yes,1,no,"$3,864.61","$10,077.09",48,1,urban,Y,3864.61,10077.09,1
ID1892,female,yes,0,no,"$3,689.40","$13,212.14",36,1,urban,Y,3689.4,13212.14,1
ID1893,male,no,2,no,"$5,422.38","$14,102.78",48,0,urban,N,5422.38,14102.78,0
ID1894,female,no,0,no,"$4,732.64","$28,896.39",60,1,urban,Y,4732.64,28896.39,1
ID1895,female,yes,2,no,"$3,976.68","$25,077.03",120,1,urban,Y,3976.68,25077.03,1
ID1896,male,yes,0,no,"$8,718.84","$33,874.27",120,1,rural,Y,8718.84,33874.27,1
ID1897,male,yes,1,no,"$8,837.24","$45,034.64",48,0,urban,N,8837.24,45034.64,0
ID1898,male,yes,4,yes,"$3,764.52","$20,013.69",48,1,urban,Y,3764.52,20013.69,1
ID1899,male,yes,2,no,"$4,529.96","$22,798.01",24,1,urban,Y,4529.96,22798.01,1
ID1900,male,yes,3,no,"$7,279.91","$19,806.82",120,1,urban,Y,7279.91,19806.82,1
ID1901,male,yes,0,no,"$5,331.31","$34,190.97",36,1,urban,Y,5331.31,34190.97,1
ID1902,male,no,1,no,"$4,825.21","$7,579.62",60,1,urban,Y,4825.21,7579.62,1
ID1903,female,yes,0,no,"$2,787.26","$4,175.30",360,1,urban,Y,2787.26,4175.3,1
ID1904,female,yes,0,yes,"$8,182.99","$43,273.14",48,1,urban,Y,8182.99,43273.14,1
ID1905,male,yes,0,no,"$14,349.93","$39,109.46",60,1,urban,Y,14349.93,39109.46,1
ID1906,male,no,1,no,"$3,706.17","$19,196.32",36,1,rural,Y,3706.17,19196.32,1
ID1907,male,no,0,no,"$5,287.58","$16,987.13",60,0,urban,N,5287.58,16987.13,0
ID1908,male,yes,3,no,"$4,143.04","$16,204.01",36,1,urban,Y,4143.04,16204.01,1
ID1909,female,no,1,no,"$7,533.61","$42,473.47",60,0,urban,N,7533.61,42473.47,0
ID1910,male,yes,0,no,"$7,604.98","$9,921.82",48,1,urban,Y,7604.98,9921.82,1
ID1911,male,yes,1,no,"$2,083.18","$8,866.85",240,0,urban,N,2083.18,8866.85,0
ID1912,female,yes,0,no,"$2,030.98","$4,961.63",48,1,urban,Y,2030.98,4961.63,1
ID1913,female,yes,2,no,"$2,253.15","$10,658.11",240,1,rural,Y,2253.15,10658.11,1
ID1914,male,no,4,yes,"$1,800.00","$6,922.83",24,1,rural,Y,1800.0,6922.83,1
ID1915,female,yes,1,yes,"$4,648.72","$18,148.61",48,1,urban,Y,4648.72,18148.61,1
ID1916,female,no,4,no,"$9,991.41","$54,051.16",60,1,rural,Y,9991.41,54051.16,1
ID1917,female,yes,0,yes,"$8,919.37","$36,723.16",48,1,urban,Y,8919.37,36723.16,1
ID1918,female,yes,0,no,"$5,612.16","$8,366.45",48,1,urban,Y,5612.16,8366.45,1
ID1919,male,no,1,yes,"$3,306.79","$18,529.77",360,1,urban,Y,3306.79,18529.77,1
ID1920,female,no,1,no,"$15,019.04","$16,860.99",24,0,urban,N,15019.04,16860.99,0
ID1921,male,no,3,yes,"$2,983.56","$16,953.24",12,0,urban,N,2983.56,16953.24,0
ID1922,male,no,3,no,"$9,723.90","$46,059.96",180,1,rural,Y,9723.9,46059.96,1
ID1923,female,yes,2,yes,"$3,436.25","$17,772.67",36,1,urban,Y,3436.25,17772.67,1
ID1924,male,yes,0,no,"$6,049.06","$8,896.76",36,1,urban,Y,6049.06,8896.76,1
ID1925,male,yes,4,no,"$4,949.65","$11,639.45",120,1,rural,Y,4949.65,11639.45,1
ID1926,female,no,0,no,"$6,673.43","$18,282.88",36,1,urban,Y,6673.43,18282.88,1
ID1927,male,no,0,no,"$5,399.01","$24,726.90",48,1,urban,Y,5399.01,24726.9,1
ID1928,female,no,0,no,"$2,597.97","$14,375.93",48,1,urban,Y,2597.97,14375.93,1
ID1929,male,no,1,no,"$7,310.33","$8,314.53",60,1,rural,Y,7310.33,8314.53,1
ID1930,female,yes,0,no,"$5,902.50","$26,621.57",120,1,urban,Y,5902.5,26621.57,1
ID1931,male,yes,0,no,"$4,154.72","$4,498.19",36,0,urban,N,4154.72,4498.19,0
ID1932,male,yes,1,no,"$4,744.21","$12,586.29",120,1,rural,Y,4744.21,12586.29,1
ID1933,female,no,3,no,"$9,870.92","$37,991.52",12,0,urban,N,9870.92,37991.52,0
ID1934,female,no,4,no,"$3,583.31","$23,050.15",360,0,rural,N,3583.31,23050.15,0
ID1935,female,no,1,no,"$8,396.88","$19,246.29",24,1,urban,Y,8396.88,19246.29,1
ID1936,male,yes,2,no,"$4,385.12","$21,491.97",120,1,urban,Y,4385.12,21491.97,1
ID1937,female,no,2,no,"$6,952.55","$41,887.99",180,1,urban,Y,6952.55,41887.99,1
ID1938,female,yes,1,yes,"$5,992.30","$31,703.10",120,1,urban,Y,5992.3,31703.1,1
ID1939,male,no,1,no,"$3,898.82","$13,317.05",48,1,rural,Y,3898.82,13317.05,1
ID1940,female,yes,0,no,"$10,143.85","$48,775.65",36,1,rural,Y,10143.85,48775.65,1
ID1941,male,yes,2,yes,"$3,163.82","$9,889.17",60,0,rural,N,3163.82,9889.17,0
ID1942,male,no,1,no,"$7,141.80","$24,992.88",180,1,urban,Y,7141.8,24992.88,1
ID1943,male,yes,1,no,"$5,722.79","$10,347.85",120,0,rural,N,5722.79,10347.85,0
ID1944,female,yes,0,no,"$3,385.63","$12,599.49",36,1,rural,Y,3385.63,12599.49,1
ID1945,female,no,0,no,"$5,725.51","$6,062.21",48,0,urban,N,5725.51,6062.21,0
ID1946,female,yes,0,yes,"$8,861.30","$22,235.54",60,1,rural,Y,8861.3,22235.54,1
ID1947,female,yes,3,no,"$5,312.10","$9,496.30",60,1,rural,Y,5312.1,9496.3,1
ID1948,female,no,1,no,"$7,675.08","$48,506.71",12,0,urban,N,7675.08,48506.71,0
ID1949,female,no,3,no,"$4,220.41","$24,385.24",60,1,urban,Y,4220.41,24385.24,1
ID1950,female,yes,1,no,"$7,402.77","$32,350.63",120,1,urban,Y,7402.77,32350.63,1
ID1951,female,yes,1,yes,"$3,512.05","$9,673.66",360,1,urban,Y,3512.05,9673.66,1
ID1952,male,yes,0,no,"$6,623.17","$20,890.68",48,0,rural,N,6623.17,20890.68,0
ID1953,male,yes,0,no,"$2,626.72","$6,309.67",120,1,urban,Y,2626.72,6309.67,1
ID1954,female,no,1,no,"$9,955.58","$27,263.43",48,1,urban,Y,9955.58,27263.43,1
ID1955,male,no,0,no,"$5,991.29","$36,879.02",48,0,urban,N,5991.29,36879.02,0
ID1956,female,no,0,no,"$4,094.73","$20,892.80",180,1,rural,Y,4094.73,20892.8,1
ID1957,male,no,1,no,"$4,062.55","$23,583.45",60,1,urban,Y,4062.55,23583.45,1
ID1958,male,no,1,no,"$5,712.26","$11,033.85",60,1,urban,Y,5712.26,11033.85,1
ID1959,male,no,4,no,"$2,639.65","$11,460.19",360,1,urban,Y,2639.65,11460.19,1
ID1960,female,yes,0,no,"$3,725.46","$17,320.46",240,1,urban,Y,3725.46,17320.46,1
ID1961,female,no,0,no,"$4,532.08","$9,642.11",240,1,rural,Y,4532.08,9642.11,1
ID1962,male,yes,4,no,"$2,577.19","$15,848.90",48,1,rural,Y,2577.19,15848.9,1
ID1963,male,no,0,yes,"$3,113.52","$15,561.72",48,0,urban,N,3113.52,15561.72,0
ID1964,female,no,1,yes,"$4,216.79","$22,331.35",180,1,urban,Y,4216.79,22331.35,1
ID1965,female,yes,2,no,"$1,926.45","$3,063.93",180,1,urban,Y,1926.45,3063.93,1
ID1966,male,yes,3,no,"$6,191.45","$23,109.55",240,1,urban,Y,6191.45,23109.55,1
ID1967,male,yes,1,no,"$7,464.59","$19,309.01",36,1,urban,Y,7464.59,19309.01,1
ID1968,male,yes,0,no,"$5,315.81","$27,401.17",48,1,urban,Y,5315.81,27401.17,1
ID1969,male,yes,1,no,"$3,814.77","$19,177.71",48,1,urban,Y,3814.77,19177.71,1
ID1970,female,yes,1,no,"$8,180.30","$47,780.33",60,1,urban,Y,8180.3,47780.33,1
ID1971,male,yes,0,no,"$4,611.54","$11,665.81",48,0,urban,N,4611.54,11665.81,0
ID1972,female,no,0,no,"$8,705.72","$18,301.76",48,0,rural,N,8705.72,18301.76,0
ID1973,male,yes,0,yes,"$5,889.79","$30,217.09",48,1,urban,Y,5889.79,30217.09,1
ID1974,female,yes,2,no,"$5,748.32","$32,449.85",36,1,urban,Y,5748.32,32449.85,1
ID1975,female,yes,0,no,"$5,181.96","$14,293.73",180,1,urban,Y,5181.96,14293.73,1
ID1976,male,yes,0,no,"$5,375.54","$31,268.56",120,1,urban,Y,5375.54,31268.56,1
ID1977,female,no,0,no,"$6,417.03","$24,520.33",36,1,urban,Y,6417.03,24520.33,1
ID1978,female,yes,3,no,"$4,225.57","$26,594.61",360,1,urban,Y,4225.57,26594.61,1
ID1979,male,no,1,no,"$4,872.73","$9,697.60",60,1,urban,Y,4872.73,9697.6,1
ID1980,female,yes,1,no,"$3,704.17","$6,785.78",60,1,urban,Y,3704.17,6785.78,1
ID1981,female,no,3,no,"$15,132.57","$94,143.31",48,0,urban,N,15132.57,94143.31,0
ID1982,female,yes,0,no,"$5,140.71","$17,029.01",60,1,urban,Y,5140.71,17029.01,1
ID1983,male,no,0,no,"$2,486.28","$7,623.94",48,0,rural,N,2486.28,7623.94,0
ID1984,female,yes,1,no,"$4,099.10","$20,610.00",60,1,urban,Y,4099.1,20610.0,1
ID1985,female,yes,2,no,"$3,572.25","$5,473.12",60,1,rural,Y,3572.25,5473.12,1
ID1986,male,yes,3,yes,"$3,010.49","$5,467.05",60,1,urban,Y,3010.49,5467.05,1
ID1987,male,yes,0,no,"$3,709.37","$4,018.15",48,0,urban,N,3709.37,4018.15,0
ID1988,male,no,2,no,"$3,828.54","$13,787.97",36,0,rural,N,3828.54,13787.97,0
ID1989,male,no,2,no,"$3,339.49","$12,366.32",60,1,rural,Y,3339.49,12366.32,1
ID1990,female,no,1,yes,"$5,589.37","$20,875.91",180,1,urban,Y,5589.37,20875.91,1
ID1991,female,no,1,no,"$12,677.05","$31,965.42",60,1,rural,Y,12677.05,31965.42,1
ID1992,female,no,2,yes,"$5,896.41","$20,040.26",180,1,urban,Y,5896.41,20040.26,1
ID1993,female,yes,3,yes,"$4,328.37","$12,128.66",120,1,urban,Y,4328.37,12128.66,1
ID1994,female,no,1,no,"$4,168.52","$18,153.24",12,0,rural,N,4168.52,18153.24,0
ID1995,female,yes,4,no,"$3,983.89","$9,915.43",60,1,urban,Y,3983.89,9915.43,1
ID1996,male,yes,0,no,"$4,624.47","$23,737.93",180,0,urban,N,4624.47,23737.93,0
ID1997,male,yes,0,no,"$6,699.89","$10,979.92",180,1,rural,Y,6699.89,10979.92,1
ID1998,female,no,0,no,"$4,756.32","$16,824.15",36,0,rural,N,4756.32,16824.15,0
ID1999,female,yes,3,no,"$3,938.19","$25,985.52",48,0,rural,N,3938.19,25985.52,0
ID2000,female,yes,1,no,"$4,692.52","$19,446.87",48,1,urban,Y,4692.52,19446.87,1
ID2001,male,no,2,yes,"$6,702.70","$12,387.94",60,0,rural,N,6702.7,12387.94,0
ID2002,female,no,2,no,"$3,837.22","$10,307.57",60,0,urban,N,3837.22,10307.57,0
ID2003,female,yes,0,no,"$4,341.91","$8,041.63",60,0,urban,N,4341.91,8041.63,0
ID2004,female,yes,4,yes,"$9,956.37","$43,434.16",36,0,urban,N,9956.37,43434.16,0
ID2005,male,yes,3,yes,"$7,492.57","$38,832.32",60,1,urban,Y,7492.57,38832.32,1
ID2006,male,yes,0,no,"$3,254.47","$5,055.77",240,1,urban,Y,3254.47,5055.77,1
ID2007,male,no,0,no,"$9,174.79","$15,623.10",180,1,urban,Y,9174.79,15623.1,1
ID2008,female,yes,3,yes,"$4,130.77","$22,481.77",24,1,rural,Y,4130.77,22481.77,1
ID2009,male,yes,1,no,"$6,132.03","$27,374.61",48,0,urban,N,6132.03,27374.61,0
ID2010,male,yes,2,no,"$2,066.71","$8,382.18",60,0,urban,N,2066.71,8382.18,0
ID2011,female,yes,1,yes,"$3,730.30","$15,162.27",36,1,urban,Y,3730.3,15162.27,1
ID2012,female,yes,1,no,"$5,533.39","$36,474.98",360,0,urban,N,5533.39,36474.98,0
ID2013,female,yes,0,no,"$6,059.01","$13,690.88",48,1,urban,Y,6059.01,13690.88,1
ID2014,female,yes,0,no,"$9,996.05","$63,665.66",48,1,urban,Y,9996.05,63665.66,1
ID2015,male,no,4,no,"$3,570.19","$22,013.82",48,1,urban,Y,3570.19,22013.82,1
ID2016,female,yes,1,yes,"$2,169.17","$6,865.94",120,0,rural,N,2169.17,6865.94,0
ID2017,female,yes,4,no,"$3,393.58","$17,815.27",120,1,rural,Y,3393.58,17815.27,1
ID2018,male,yes,0,no,"$4,605.64","$16,223.98",180,1,urban,Y,4605.64,16223.98,1
ID2019,female,no,0,no,"$5,167.98","$25,114.86",240,1,rural,Y,5167.98,25114.86,1
ID2020,female,yes,0,no,"$2,441.24","$13,863.91",120,1,urban,Y,2441.24,13863.91,1
ID2021,male,no,3,no,"$3,725.64","$21,149.40",60,1,rural,Y,3725.64,21149.4,1
ID2022,male,yes,2,no,"$6,343.60","$31,439.56",180,1,urban,Y,6343.6,31439.56,1
ID2023,female,yes,1,no,"$7,711.04","$32,436.72",360,1,urban,Y,7711.04,32436.72,1
ID2024,female,yes,2,no,"$7,342.72","$42,342.51",180,1,urban,Y,7342.72,42342.51,1
ID2025,female,no,2,no,"$12,999.72","$31,066.99",240,1,rural,Y,12999.72,31066.99,1
ID2026,male,no,0,no,"$7,326.29","$29,646.90",180,1,urban,Y,7326.29,29646.9,1
ID2027,male,yes,2,no,"$7,769.32","$17,430.46",180,1,rural,Y,7769.32,17430.46,1
ID2028,male,no,1,no,"$4,862.71","$14,283.47",120,1,urban,Y,4862.71,14283.47,1
ID2029,female,no,4,no,"$6,664.02","$21,355.23",60,1,urban,Y,6664.02,21355.23,1
ID2030,male,yes,1,no,"$7,857.72","$48,371.31",60,1,urban,Y,7857.72,48371.31,1
ID2031,female,no,3,no,"$2,510.39","$6,286.44",120,1,urban,Y,2510.39,6286.44,1
ID2032,female,no,0,no,"$8,587.72","$35,759.28",60,1,urban,Y,8587.72,35759.28,1
ID2033,female,yes,1,no,"$7,559.61","$45,632.04",60,1,rural,Y,7559.61,45632.04,1
ID2034,male,yes,4,yes,"$3,602.28","$23,389.23",36,0,rural,N,3602.28,23389.23,0
ID2035,male,yes,0,no,"$8,827.05","$57,515.63",60,1,urban,Y,8827.05,57515.63,1
ID2036,female,yes,1,no,"$3,089.98","$3,969.26",60,0,urban,N,3089.98,3969.26,0
ID2037,female,yes,2,yes,"$7,603.49","$47,727.86",120,1,rural,Y,7603.49,47727.86,1
ID2038,male,yes,1,no,"$3,028.87","$8,279.56",120,1,urban,Y,3028.87,8279.56,1
ID2039,female,no,0,yes,"$5,989.41","$14,154.35",120,1,rural,Y,5989.41,14154.35,1
ID2040,female,yes,0,no,"$16,870.85","$54,977.36",60,1,urban,Y,16870.85,54977.36,1
ID2041,male,yes,0,no,"$5,498.34","$12,306.67",60,0,rural,N,5498.34,12306.67,0
ID2042,female,yes,2,no,"$4,888.92","$19,283.10",360,1,urban,Y,4888.92,19283.1,1
ID2043,male,yes,3,no,"$2,916.63","$6,392.17",36,0,rural,N,2916.63,6392.17,0
ID2044,female,no,1,no,"$7,854.60","$43,821.88",36,1,rural,Y,7854.6,43821.88,1
ID2045,male,yes,4,no,"$4,294.76","$16,682.05",36,1,rural,Y,4294.76,16682.05,1
ID2046,male,yes,4,no,"$5,843.65","$9,445.63",60,0,rural,N,5843.65,9445.63,0
ID2047,male,yes,0,no,"$1,800.00","$9,960.33",240,1,urban,Y,1800.0,9960.33,1
ID2048,female,no,0,no,"$5,780.07","$18,399.12",60,1,urban,Y,5780.07,18399.12,1
ID2049,male,yes,1,no,"$5,207.92","$8,063.71",12,1,rural,Y,5207.92,8063.71,1
ID2050,female,yes,4,no,"$5,623.42","$15,139.13",360,1,rural,Y,5623.42,15139.13,1
ID2051,female,yes,2,no,"$4,560.12","$5,726.30",360,1,urban,Y,4560.12,5726.3,1
ID2052,female,no,1,no,"$6,564.21","$13,955.49",36,1,urban,Y,6564.21,13955.49,1
ID2053,male,no,0,no,"$1,876.35","$12,218.84",180,1,rural,Y,1876.35,12218.84,1
ID2054,female,yes,3,yes,"$16,557.17","$69,173.26",60,1,urban,Y,16557.17,69173.26,1
ID2055,female,yes,3,no,"$4,923.44","$29,747.76",48,1,urban,Y,4923.44,29747.76,1
ID2056,male,yes,1,no,"$6,466.63","$10,412.37",120,1,urban,Y,6466.63,10412.37,1
ID2057,male,yes,0,no,"$9,555.81","$24,517.68",60,1,urban,Y,9555.81,24517.68,1
ID2058,male,yes,3,no,"$5,490.12","$19,791.43",360,1,rural,Y,5490.12,19791.43,1
ID2059,male,no,0,no,"$6,444.25","$27,884.84",36,1,rural,Y,6444.25,27884.84,1
ID2060,female,no,0,no,"$9,304.77","$57,309.69",360,1,urban,Y,9304.77,57309.69,1
ID2061,male,no,1,no,"$4,062.99","$13,957.35",120,1,urban,Y,4062.99,13957.35,1
ID2062,male,yes,1,no,"$4,737.16","$9,087.40",120,0,urban,N,4737.16,9087.4,0
ID2063,male,yes,0,no,"$15,670.09","$34,886.03",36,1,urban,Y,15670.09,34886.03,1
ID2064,female,yes,2,no,"$3,551.50","$18,393.62",60,1,rural,Y,3551.5,18393.62,1
ID2065,female,yes,4,no,"$5,747.30","$26,168.64",36,1,rural,Y,5747.3,26168.64,1
ID2066,female,no,3,no,"$3,306.36","$13,271.91",120,0,urban,N,3306.36,13271.91,0
ID2067,male,no,0,no,"$7,605.12","$22,895.07",60,1,urban,Y,7605.12,22895.07,1
ID2068,male,no,0,no,"$12,824.56","$77,434.64",120,1,urban,Y,12824.56,77434.64,1
ID2069,female,yes,2,no,"$6,505.96","$34,667.77",180,1,urban,Y,6505.96,34667.77,1
ID2070,male,yes,1,no,"$3,531.38","$11,077.50",120,1,urban,Y,3531.38,11077.5,1
ID2071,male,no,1,no,"$3,700.54","$21,669.24",60,0,urban,N,3700.54,21669.24,0
ID2072,female,yes,3,no,"$10,414.59","$10,507.19",36,0,rural,N,10414.59,10507.19,0
ID2073,male,no,0,no,"$1,800.00","$10,136.44",120,1,urban,Y,1800.0,10136.44,1
ID2074,female,yes,0,no,"$4,781.49","$8,858.67",120,1,rural,Y,4781.49,8858.67,1
ID2075,male,no,2,no,"$3,364.67","$5,803.30",180,1,rural,Y,3364.67,5803.3,1
ID2076,male,yes,0,no,"$5,958.67","$38,329.01",240,0,rural,N,5958.67,38329.01,0
ID2077,female,no,4,no,"$4,264.23","$27,973.07",36,1,urban,Y,4264.23,27973.07,1
ID2078,female,no,0,no,"$8,168.20","$48,890.85",12,1,rural,Y,8168.2,48890.85,1
ID2079,male,no,0,no,"$5,050.95","$11,651.81",24,0,urban,N,5050.95,11651.81,0
ID2080,male,yes,0,no,"$2,671.39","$17,303.48",36,1,rural,Y,2671.39,17303.48,1
ID2081,female,yes,1,no,"$8,520.88","$46,777.43",48,1,urban,Y,8520.88,46777.43,1
ID2082,female,yes,0,no,"$5,435.71","$33,385.56",240,1,rural,Y,5435.71,33385.56,1
ID2083,female,yes,1,yes,"$4,899.89","$26,228.43",180,0,rural,N,4899.89,26228.43,0
ID2084,male,yes,2,no,"$11,723.42","$69,003.86",60,1,urban,Y,11723.42,69003.86,1
ID2085,male,yes,2,no,"$3,410.91","$12,432.40",60,1,rural,Y,3410.91,12432.4,1
ID2086,female,yes,0,no,"$4,187.78","$26,995.09",60,0,urban,N,4187.78,26995.09,0
ID2087,female,yes,0,no,"$7,106.01","$27,127.40",120,1,rural,Y,7106.01,27127.4,1
ID2088,male,no,2,no,"$2,520.61","$3,312.32",24,0,urban,N,2520.61,3312.32,0
ID2089,female,yes,2,yes,"$2,541.96","$7,622.69",240,1,rural,Y,2541.96,7622.69,1
ID2090,female,yes,0,no,"$5,336.55","$14,558.10",180,1,urban,Y,5336.55,14558.1,1
ID2091,male,yes,0,no,"$10,853.40","$38,098.43",240,1,urban,Y,10853.4,38098.43,1
ID2092,female,yes,0,yes,"$6,518.66","$35,353.02",12,0,urban,N,6518.66,35353.02,0
ID2093,male,yes,0,yes,"$4,837.38","$12,924.84",60,1,urban,Y,4837.38,12924.84,1
ID2094,female,yes,1,no,"$3,355.77","$8,697.41",60,0,urban,N,3355.77,8697.41,0
ID2095,female,no,1,yes,"$7,564.89","$12,461.03",60,1,urban,Y,7564.89,12461.03,1
ID2096,male,no,2,no,"$2,988.54","$6,399.45",60,0,urban,N,2988.54,6399.45,0
ID2097,male,no,0,no,"$6,081.00","$12,504.30",48,0,rural,N,6081.0,12504.3,0
ID2098,male,no,4,no,"$8,910.92","$9,529.34",60,1,urban,Y,8910.92,9529.34,1
ID2099,male,no,1,yes,"$3,961.49","$21,482.48",180,1,urban,Y,3961.49,21482.48,1
ID2100,male,no,0,no,"$8,929.65","$22,309.42",36,1,urban,Y,8929.65,22309.42,1
ID2101,female,yes,1,no,"$5,991.80","$30,607.28",120,0,urban,N,5991.8,30607.28,0
